iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,country,region,case_fatality_rate,death_rate,deaths_per_100k,cases_per_100k,vaccination_rate,fully_vaccinated_rate,7_day_cases_avg,14_day_cases_avg,30_day_cases_avg,7_day_deaths_avg,14_day_deaths_avg,30_day_deaths_avg,daily_growth_rate,weekly_growth_rate,monthly_growth_rate
BRA,South America,Brazil,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,South America,Brazil,2020-03-15,84.0,71.0,10.14,0.0,0.0,0.0,0.4,0.34,0.05,0.0,0.0,0.0,2.34,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,42.13,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,0.0,0.0,0.0,0.039,0.0,0.0,10.14,5.93,2.8,0.0,0.0,0.0,492.98,492.98,0.0
BRA,South America,Brazil,2020-03-30,3417.0,0.0,359.0,92.0,0.0,11.57,16.25,0.0,1.71,0.44,0.0,0.06,2.03,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,74.54,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.6924,0.0,0.0427,1.587,0.0,0.0,359.0,238.07,113.9,11.57,6.57,3.07,0.0,206.47,0.0
BRA,South America,Brazil,2020-04-06,9056.0,0.0,805.57,359.0,0.0,38.14,43.06,0.0,3.83,1.71,0.0,0.18,1.83,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,74.54,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.9642,0.0002,0.1667,4.206,0.0,0.0,805.57,582.29,301.83,38.14,24.86,11.97,0.0,124.39,575307.14
BRA,South America,Brazil,2020-04-09,9056.0,0.0,805.57,359.0,0.0,38.14,43.06,0.0,3.83,1.71,0.0,0.18,1.74,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,74.54,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.9642,0.0002,0.1667,4.206,0.0,0.0,805.57,582.29,301.43,38.14,24.86,11.97,0.0,124.39,47009.36
BRA,South America,Brazil,2020-04-13,19638.0,0.0,1511.71,1056.0,0.0,99.57,93.38,0.0,7.19,5.02,0.0,0.47,1.65,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,74.54,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,5.3773,0.0005,0.4904,9.1207,0.0,0.0,1511.71,1158.64,654.17,99.57,68.86,35.2,0.0,87.66,88304.09
BRA,South America,Brazil,2020-04-15,19638.0,0.0,1511.71,1056.0,0.0,99.57,93.38,0.0,7.19,5.02,0.0,0.47,1.63,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,74.54,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,5.3773,0.0005,0.4904,9.1207,0.0,0.0,1511.71,1158.64,651.8,99.57,68.86,35.2,0.0,87.66,14808.38
BRA,South America,Brazil,2020-04-21,33682.0,0.0,2006.29,2141.0,0.0,155.0,160.16,0.0,9.54,10.18,0.0,0.74,1.55,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,74.54,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,6.3565,0.001,0.9944,15.6432,0.0,0.0,2006.29,1759.0,1092.6,155.0,127.29,71.0,0.0,32.72,1612.73
BRA,South America,Brazil,2020-05-03,91589.0,38594.0,5513.43,6329.0,2659.0,379.86,435.5,183.51,26.22,30.09,12.64,1.81,1.46,,,,,,,,,249063.0,,1.16,,9909.0,0.05,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,77.31,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,6.9102,0.0029,2.9394,42.5375,0.0,0.0,5513.43,4136.21,2939.07,379.86,299.14,207.9,99.83,99.83,1435.77
BRA,South America,Brazil,2020-05-19,218223.0,0.0,10413.57,14817.0,0.0,702.86,1037.64,0.0,49.52,70.45,0.0,3.34,1.36,,,,,,,,,,,,,31298.0,0.15,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,81.02,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,6.7898,0.0069,6.8816,101.3513,0.0,0.0,10413.57,9045.29,6151.37,702.86,606.29,422.53,0.0,35.65,419.05
BRA,South America,Brazil,2020-06-02,465166.0,0.0,19182.29,27878.0,0.0,975.71,2211.85,0.0,91.21,132.56,0.0,4.64,1.25,,,,,,,,,1247455.0,,5.82,,51939.0,0.24,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,77.31,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,5.9931,0.0129,12.9476,216.0413,0.0,0.0,19182.29,17638.79,12452.57,975.71,932.93,718.3,0.0,19.18,247.92
BRA,South America,Brazil,2020-06-30,1274974.0,0.0,34580.14,55961.0,0.0,1001.0,6062.46,0.0,164.43,266.09,0.0,4.76,1.11,,,,,,,,,,,,,80640.0,0.38,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,77.31,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,73464.41,10.83,17.43,344.59,Brazil,South America,4.3892,0.026,25.9905,592.1477,0.0,0.0,34580.14,31868.86,26993.6,1001.0,1009.5,936.1,0.0,18.6,80.27
BRA,South America,Brazil,2020-07-03,1274974.0,0.0,34580.14,55961.0,0.0,1001.0,6062.46,0.0,164.43,266.09,0.0,4.76,1.09,,,,,,,,,,,,,77127.0,0.36,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,81.02,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,4.3892,0.026,25.9905,592.1477,0.0,0.0,34580.14,31868.86,26993.6,1001.0,1009.5,936.1,0.0,18.6,80.27
BRA,South America,Brazil,2020-07-23,2046328.0,0.0,35071.57,77851.0,0.0,1064.71,9730.22,0.0,166.76,370.18,0.0,5.06,1.07,,,,,,,,,,,,,97926.0,0.46,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,81.02,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.8044,0.0362,36.157,950.3946,0.0,0.0,35071.57,36231.93,33780.5,1064.71,1048.36,963.23,0.0,-6.21,20.28
BRA,South America,Brazil,2020-08-06,2662485.0,0.0,45588.43,92475.0,0.0,1033.86,12660.03,0.0,216.77,439.72,0.0,4.92,1.02,,,,,,,,,8477624.0,,39.56,,212693.0,0.99,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,72.69,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.4733,0.0429,42.949,1236.562,0.0,0.0,45588.43,44011.21,37446.8,1033.86,1044.57,976.7,0.0,7.43,20.83
BRA,South America,Brazil,2020-08-09,2962442.0,299957.0,42851.0,99572.0,7097.0,1013.86,14086.31,1426.29,203.76,473.46,33.75,4.82,1.01,,,,,,,,,8638045.0,,40.3,,65555.0,0.31,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,72.69,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.3611,0.0462,46.2451,1375.8738,0.0,0.0,42851.0,44219.71,47445.37,1013.86,1023.86,1213.27,-6.0,-6.0,13.57
BRA,South America,Brazil,2020-08-10,2962442.0,0.0,42851.0,99572.0,0.0,1013.86,14086.31,0.0,203.76,473.46,0.0,4.82,1.01,,,,,,,,,9130523.0,492478.0,42.6,2.3,135466.0,0.63,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,72.69,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.3611,0.0462,46.2451,1375.8738,0.0,0.0,42851.0,44219.71,47445.37,1013.86,1023.86,1213.27,0.0,-6.0,13.57
BRA,South America,Brazil,2020-09-06,4092832.0,288029.0,41147.0,125521.0,6017.0,859.57,19461.28,1369.57,195.65,596.85,28.61,4.09,0.94,,,,,,,,,,,,,169191.0,0.79,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,69.91,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.0668,0.0583,58.2969,1900.871,0.0,0.0,41147.0,40035.86,47678.23,859.57,868.79,1101.53,5.71,5.71,-9.74
BRA,South America,Brazil,2020-09-09,4092832.0,0.0,41147.0,125521.0,0.0,859.57,19461.28,0.0,195.65,596.85,0.0,4.09,0.94,,,,,,,,,,,,,229315.0,1.07,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,69.91,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.0668,0.0583,58.2969,1900.871,0.0,0.0,41147.0,40035.86,37679.67,859.57,868.79,864.97,0.0,5.71,-3.98
BRA,South America,Brazil,2020-09-12,4092832.0,0.0,41147.0,125521.0,0.0,859.57,19461.28,0.0,195.65,596.85,0.0,4.09,0.94,,,,,,,,,13836559.0,29103.0,64.56,0.14,174917.0,0.82,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,69.91,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,3.0668,0.0583,58.2969,1900.871,0.0,0.0,41147.0,40035.86,37679.67,859.57,868.79,864.97,0.0,5.71,-3.98
BRA,South America,Brazil,2020-11-03,5516658.0,0.0,23286.0,159477.0,0.0,429.43,26231.52,0.0,110.72,758.31,0.0,2.04,1.02,,,,,,,,,21455397.0,28749.0,100.11,0.13,388368.0,1.81,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,57.87,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.8908,0.0741,74.0673,2562.1514,0.0,0.0,23286.0,22597.0,21204.5,429.43,447.36,469.63,0.0,6.29,-14.62
BRA,South America,Brazil,2020-11-04,5516658.0,0.0,23286.0,159477.0,0.0,429.43,26231.52,0.0,110.72,758.31,0.0,2.04,1.03,,,,,,,,,21518065.0,62668.0,100.4,0.29,385998.0,1.8,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,57.87,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.8908,0.0741,74.0673,2562.1514,0.0,0.0,23286.0,22597.0,21204.5,429.43,447.36,469.63,0.0,6.29,-14.62
BRA,South America,Brazil,2020-11-18,5810652.0,0.0,25638.71,164737.0,0.0,388.86,27629.46,0.0,121.91,783.32,0.0,1.85,1.11,,,,,,,,,22357626.0,83059.0,104.32,0.39,64129.0,0.3,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,57.87,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.8351,0.0765,76.5103,2698.6937,0.0,0.0,25638.71,20999.57,20345.07,388.86,375.71,384.1,0.0,56.71,24.28
BRA,South America,Brazil,2020-11-21,5810652.0,0.0,25638.71,164737.0,0.0,388.86,27629.46,0.0,121.91,783.32,0.0,1.85,1.12,,,,,,,,,22528947.0,25259.0,105.12,0.12,62844.0,0.29,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,57.87,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.8351,0.0765,76.5103,2698.6937,0.0,0.0,25638.71,20999.57,20345.07,388.86,375.71,384.1,0.0,56.71,24.28
BRA,South America,Brazil,2020-11-30,6238350.0,0.0,31169.43,171974.0,0.0,480.14,29663.15,0.0,148.21,817.73,0.0,2.28,1.12,,,,,,,,,23183521.0,,108.17,,78378.0,0.37,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,165716.11,13.24,14.77,777.29,Brazil,South America,2.7567,0.0799,79.8714,2897.3334,0.0,0.0,31169.43,30549.86,29489.8,480.14,516.93,516.77,0.0,4.14,42.27
BRA,South America,Brazil,2020-12-16,6836227.0,0.0,43179.86,180437.0,0.0,639.0,32506.03,0.0,205.32,857.97,0.0,3.04,1.07,,,,,,,,,26765768.0,44786.0,124.88,0.21,76323.0,0.36,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,64.35,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.6394,0.0838,83.802,3175.0108,0.0,0.0,43179.86,42705.5,34185.83,639.0,604.5,523.33,0.0,2.25,68.42
BRA,South America,Brazil,2020-12-27,7448560.0,285582.0,40797.43,190488.0,4838.0,691.14,35417.66,1357.93,193.99,905.76,23.0,3.29,1.03,,,,,,,,,27480401.0,16039.0,128.22,0.08,55472.0,0.26,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,64.35,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.5574,0.0885,88.4701,3459.4022,0.0,0.0,40797.43,43738.07,47613.2,691.14,717.93,729.17,-12.6,-12.6,36.31
BRA,South America,Brazil,2020-12-30,7448560.0,0.0,40797.43,190488.0,0.0,691.14,35417.66,0.0,193.99,905.76,0.0,3.29,1.04,,,,,,,,,29170573.0,103563.0,136.1,0.48,274877.0,1.28,,,tests performed,,0.0,0.0,,0.0,,,,,,,,,64.35,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.5574,0.0885,88.4701,3459.4022,0.0,0.0,40797.43,43738.07,40340.33,691.14,717.93,617.13,0.0,-12.6,30.89
BRA,South America,Brazil,2021-01-18,8393492.0,0.0,54254.86,208246.0,0.0,969.43,39910.78,0.0,257.98,990.2,0.0,4.61,1.05,,,,,,,,,30334083.0,89088.0,141.53,0.42,73604.0,0.34,,,tests performed,1109.0,1109.0,0.0,,997.0,997.0,0.0,0.0,,,5.0,997.0,0.0,72.69,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.481,0.0967,96.7176,3898.2655,0.0005,0.0,54254.86,49493.86,51908.83,969.43,916.79,926.97,0.0,21.29,25.65
BRA,South America,Brazil,2021-02-06,9118513.0,0.0,52084.71,222666.0,0.0,1060.43,43358.23,0.0,247.66,1058.77,0.0,5.04,1.01,,,,,,,,,,,,,14544.0,0.07,,,tests performed,3553681.0,3534004.0,19677.0,,152298.0,215308.0,1.65,1.64,0.01,,1000.0,212497.0,0.1,69.91,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.4419,0.1034,103.4148,4234.9935,1.6413,0.0091,52084.71,51787.21,47264.5,1060.43,1030.0,908.5,0.0,1.16,44.67
BRA,South America,Brazil,2021-02-16,9765455.0,0.0,45470.0,237489.0,0.0,1065.0,46434.41,0.0,216.21,1129.25,0.0,5.06,1.03,,,,,,,,,33767865.0,26565.0,157.55,0.12,58959.0,0.28,,,tests performed,5883539.0,5326007.0,557532.0,,273602.0,251887.0,2.73,2.47,0.26,,1170.0,179476.0,0.08,73.61,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.4319,0.1103,110.2992,4535.4587,2.4736,0.2589,45470.0,46210.14,45732.1,1065.0,1058.79,974.77,0.0,-3.15,-16.19
BRA,South America,Brazil,2021-03-04,10455630.0,0.0,53422.0,252835.0,0.0,1152.86,49716.17,0.0,254.02,1202.22,0.0,5.48,1.08,,,,,,,,,36898125.0,105338.0,172.16,0.49,348260.0,1.62,,,tests performed,10169160.0,7701146.0,2468014.0,,429484.0,295339.0,4.72,3.58,1.15,,1372.0,193482.0,0.09,67.13,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.4182,0.1174,117.4264,4856.0029,3.5767,1.1462,53422.0,49298.21,44570.57,1152.86,1096.14,1005.63,0.0,18.26,2.57
BRA,South America,Brazil,2021-03-14,11363380.0,494153.0,70593.29,275105.0,12335.0,1762.14,54032.5,2349.68,335.67,1308.12,58.65,8.38,1.07,,,,,,,,,37823393.0,36917.0,176.48,0.17,102584.0,0.48,,,tests performed,13286664.0,9718209.0,3568455.0,,62935.0,334036.0,6.17,4.51,1.66,,1551.0,212934.0,0.1,67.13,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.421,0.1278,127.7695,5277.5975,4.5135,1.6573,70593.29,64839.29,63873.83,1762.14,1590.71,1502.37,19.48,19.48,50.36
BRA,South America,Brazil,2021-04-06,12910082.0,0.0,72238.29,328206.0,0.0,3013.43,61387.01,0.0,343.49,1560.61,0.0,14.33,1.0,,,,,,,,,42419408.0,69838.0,197.92,0.33,64047.0,0.3,,,tests performed,26736003.0,20850120.0,5885883.0,,1077471.0,683680.0,12.42,9.68,2.73,,3175.0,550705.0,0.26,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.5422,0.1524,152.4317,5995.9463,9.6836,2.7336,72238.29,74192.29,68028.5,3013.43,2706.57,2181.2,0.0,-5.13,22.26
BRA,South America,Brazil,2021-04-10,12910082.0,0.0,72238.29,328206.0,0.0,3013.43,61387.01,0.0,343.49,1560.61,0.0,14.33,0.99,,,,,,,,,,,,,77124.0,0.36,,,tests performed,30084664.0,23097172.0,6987492.0,,540086.0,787028.0,13.97,10.73,3.25,,3655.0,553547.0,0.26,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.5422,0.1524,152.4317,5995.9463,10.7272,3.2453,72238.29,74192.29,68028.5,3013.43,2706.57,2181.2,0.0,-5.13,22.26
BRA,South America,Brazil,2021-04-14,13373174.0,0.0,66156.0,348718.0,0.0,2930.29,63589.0,0.0,314.57,1658.14,0.0,13.93,0.98,,,,,,,,,42986801.0,22130.0,200.57,0.1,56427.0,0.26,,,tests performed,33148388.0,24996380.0,8152008.0,,931183.0,786330.0,15.4,11.61,3.79,,3652.0,493985.0,0.23,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.6076,0.162,161.9583,6211.0243,11.6093,3.7861,66156.0,69197.14,66993.13,2930.29,2971.86,2453.77,0.0,-8.42,-6.29
BRA,South America,Brazil,2021-04-17,13373174.0,0.0,66156.0,348718.0,0.0,2930.29,63589.0,0.0,314.57,1658.14,0.0,13.93,0.98,,,,,,,,,43172148.0,19497.0,201.43,0.09,54530.0,0.25,,,tests performed,35603882.0,26085155.0,9518727.0,,610434.0,788460.0,16.54,12.11,4.42,,3662.0,426855.0,0.2,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.6076,0.162,161.9583,6211.0243,12.115,4.4209,66156.0,69197.14,66993.13,2930.29,2971.86,2453.77,0.0,-8.42,-6.29
BRA,South America,Brazil,2021-05-02,14659011.0,421933.0,60276.14,403781.0,17365.0,2480.71,69703.11,2006.28,286.61,1919.96,82.57,11.8,1.0,,,,,,,,,46437617.0,2446143.0,216.67,11.41,413969.0,1.93,,,tests performed,47755613.0,31884404.0,15871209.0,,92087.0,875551.0,22.18,14.81,7.37,,4066.0,406130.0,0.19,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.7545,0.1875,187.5317,6808.2172,14.8084,7.3712,60276.14,59039.71,75153.23,2480.71,2502.29,3222.3,4.28,4.28,-20.84
BRA,South America,Brazil,2021-05-06,14659011.0,0.0,60276.14,403781.0,0.0,2480.71,69703.11,0.0,286.61,1919.96,0.0,11.8,1.01,,,,,,,,,46675867.0,52418.0,217.78,0.24,407816.0,1.9,,,tests performed,51624587.0,34271192.0,17353395.0,,1048363.0,742628.0,23.98,15.92,8.06,,3449.0,432500.0,0.2,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.7545,0.1875,187.5317,6808.2172,15.9169,8.0596,60276.14,59039.71,58297.63,2480.71,2502.29,2519.17,0.0,4.28,-16.56
BRA,South America,Brazil,2021-05-29,15970949.0,0.0,64489.14,446309.0,0.0,1954.43,75941.34,0.0,306.64,2122.18,0.0,9.29,1.01,,,,,,,,,49403998.0,19636.0,230.51,0.09,51014.0,0.24,,,tests performed,67761958.0,45604680.0,22157278.0,,402666.0,757468.0,31.47,21.18,10.29,,3518.0,531810.0,0.25,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504.0,,,,,Brazil,South America,2.7945,0.2073,207.2833,7417.5324,21.1806,10.2907,64489.14,63464.29,57795.7,1954.43,1942.5,1996.43,0.0,3.28,11.57
